Car Name,Car Price,Car Mileage,Exterior Color,Interior Color,Drivetrain,Fuel Type,Transmission,Engine,VIN,TimeStamp,Source
2022 Honda Passport TrailSport,"$40,290","6,129 mi.",Sonic Gray Pearl,Black,All-wheel Drive,Gasoline,Automatic,Regular Unleaded V-6 3.5 L/212,5FNYF8H61NB006827,2023-05-14 09:26:20.836790,Cars.com
2023 Mercedes-Benz S-Class S 500 4MATIC,"$124,935",2 mi.,Diamond White,Macchiato,All-wheel Drive,Gasoline,Automatic,3.0L I6 24V GDI DOHC Turbo,W1K6G6DB7PA180267,2023-05-14 09:26:23.124315,Cars.com
2023 Mercedes-Benz S-Class S 500 4MATIC,"$127,125",2 mi.,–,Black,All-wheel Drive,Gasoline,Automatic,3.0L I6 24V GDI DOHC Turbo,W1K6G6DB0PA170194,2023-05-14 09:26:26.316980,Cars.com
2019 Cadillac CT6 3.0 Twin Turbo Sport,"$54,862","29,045 mi.",Black Raven,Jet Black,All-wheel Drive,Gasoline,10-Speed Automatic,3.0L V6 24V GDI DOHC Twin Turbo,1G6KP5R64KU123744,2023-05-14 09:26:28.607977,Cars.com
2023 GMC Acadia Denali,"$50,967",5 mi.,Sterling Metallic,Jet Black,All-wheel Drive,Gasoline,Automatic,"3.6L V-6 gasoline direct injection, DOHC, VVT variable valve con",1GKKNXLSXPZ200930,2023-05-14 09:26:30.851916,Cars.com
2023 GMC Sierra 1500 Denali,"$66,346",5 mi.,Onyx Black,Jet Black,Four-wheel Drive,Gasoline,Automatic,"EcoTec3 5.3L V-8 gasoline direct injection, variable valve contr",3GTUUGED1PG207822,2023-05-14 09:26:33.599025,Cars.com
2022 Kia Telluride S,"$42,951","17,378 mi.",Everlasting Silver,Black,All-wheel Drive,Gasoline,8-Speed Automatic,3.8L V6 24V GDI DOHC,5XYP6DHC3NG202545,2023-05-14 09:26:35.685096,Cars.com
2023 Ford Explorer XLT,"$43,540",3 mi.,Carbonized Gray Metallic,Ebony,Rear-wheel Drive,Gasoline,Automatic,2.3L I4 16V GDI DOHC Turbo,1FMSK7DH1PGA65464,2023-05-14 09:26:37.633946,Cars.com
2022 Volkswagen Golf GTI 2.0T Autobahn,"$40,957","10,453 mi.",Pomelo Yellow,Titan Black,Front-wheel Drive,Gasoline,7-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,WVW587CD5NW123268,2023-05-14 09:26:40.074265,Cars.com
2019 Lexus NX 300 F Sport,"$32,833","27,747 mi.",Caviar,Black,Front-wheel Drive,Gasoline,6-Speed Automatic,2.0L I4 16V PDI DOHC Turbo,JTJYARBZ8K2117975,2023-05-14 09:26:42.819851,Cars.com
2024 Chevrolet Trax 2RS,"$25,645",10 mi.,Sterling Gray Metallic,Jet Black,Front-wheel Drive,Gasoline,–,3 Cylinder,KL77LJE24RC015812,2023-05-14 09:26:44.895007,Cars.com
2020 Toyota Camry SE,"$21,317","70,404 mi.",Celestial Silver Metallic,Black,Front-wheel Drive,Gasoline,8-Speed Automatic,2.5L I4 16V PDI DOHC,4T1G11AK2LU931321,2023-05-14 09:26:46.748753,Cars.com
2023 Chevrolet Trailblazer ACTIV,"$31,885","2,306 mi.",Vivid Orange Metallic,Jet Black,All-wheel Drive,Gasoline,9-Speed Automatic,1.3L I3 12V GDI DOHC Turbo,KL79MSSL1PB099194,2023-05-14 09:26:49.636067,Cars.com
2020 Lincoln Corsair Standard,"$31,345","57,210 mi.",Black,Ebony,All-wheel Drive,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,5LMCJ1D97LUL15294,2023-05-14 09:26:52.597738,Cars.com
2023 Volvo XC40 B5 Ultimate Dark Theme,"$46,999","4,159 mi.",Thunder Gray Metallic,Charcoal,All-wheel Drive,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,YV4L12UX4P2910663,2023-05-14 09:26:59.188399,Cars.com
2023 Ford F-150 Lightning ,"$88,154",–,Gray,Black,All-wheel Drive,Electric,Automatic,Electric,1FT6W1EV0PWG06005,2023-05-14 09:27:01.553823,Cars.com
2021 Chevrolet Trailblazer LT,"$22,182","46,304 mi.",Scarlet Red Metallic,Jet Black,All-wheel Drive,Gasoline,9-Speed Automatic,1.3L I3 12V GDI DOHC Turbo,KL79MRSL8MB145706,2023-05-14 09:27:04.256935,Cars.com
2023 Mercedes-Benz S-Class S 500 4MATIC,"$129,385",10 mi.,–,Black,All-wheel Drive,Gasoline,Automatic,3.0L I6 24V GDI DOHC Turbo,W1K6G6DB3PA196160,2023-05-14 09:27:07.507356,Cars.com
2023 Mercedes-Benz S-Class S 580 4MATIC,"$143,930",14 mi.,–,Silver,All-wheel Drive,Gasoline,Automatic,4.0L V8 32V GDI DOHC Twin Turbo,W1K6G7GB5PA202137,2023-05-14 09:27:10.636497,Cars.com
2023 RAM 2500 Big Horn,Not Priced,8 mi.,Diamond Black,Diesel Gray / Black,Four-wheel Drive,Gasoline,8-Speed Automatic,6.4L V8 16V MPFI OHV,3C6UR5DJ8PG591831,2023-05-14 09:27:12.376844,Cars.com
2022 Cadillac CT5-V V-Series Blackwing,"$130,000",171 mi.,Black Raven,Jet Black,Rear-wheel Drive,Gasoline,10-Speed Automatic,6.2L V8 16V GDI OHV Supercharged,1G6D35R68N0810127,2023-05-14 09:27:15.126662,Cars.com
2023 GMC Acadia AWD AT4,"$46,707",5 mi.,Light Stone Metallic,Jet Black,All-wheel Drive,Gasoline,Automatic,"3.6L V-6 gasoline direct injection, DOHC, VVT variable valve con",1GKKNLLS1PZ176591,2023-05-14 09:27:17.992151,Cars.com
2023 GMC Acadia AWD AT4,"$44,800",5 mi.,Light Stone Metallic,Jet Black,All-wheel Drive,Gasoline,Automatic,"3.6L V-6 gasoline direct injection, DOHC, VVT variable valve con",1GKKNLLS2PZ176602,2023-05-14 09:27:19.878202,Cars.com
2023 GMC Acadia AWD AT4,"$44,800",5 mi.,Sterling Metallic,Jet Black,All-wheel Drive,Gasoline,Automatic,"3.6L V-6 gasoline direct injection, DOHC, VVT variable valve con",1GKKNLLS2PZ176549,2023-05-14 09:27:23.256594,Cars.com
2019 Volvo XC40 T5,"$28,995","70,155 mi.",Black Stone,Charcoal / Red,All-wheel Drive,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,YV4162XZ2K2012075,2023-05-14 09:27:25.933233,Cars.com
2020 Volvo V60 Cross Country T5,"$33,990","39,290 mi.",Crystal White Pearl Metallic,Blond,All-wheel Drive,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,YV4102WK8L1039472,2023-05-14 09:27:28.517874,Cars.com
2023 Mercedes-Benz GLS 450 4MATIC,"$87,090",24 mi.,Polar White,–,All-wheel Drive,Gasoline,9-Speed Automatic,3.0L I6 24V GDI DOHC Turbo,4JGFF5KE9PA952946,2023-05-14 09:27:31.377330,Cars.com
2024 BMW X5 xDrive40i,"$79,245",3 mi.,Black Sapphire Metallic,Black,All-wheel Drive,Gasoline,8-Speed Automatic,3.0L I6 24V DOHC,5UX23EU03R9S47334,2023-05-14 09:27:33.902272,Cars.com
2021 BMW X5 xDrive40i,"$48,858","38,075 mi.",Black Sapphire Metallic,Beige,All-wheel Drive,Gasoline,8-Speed Automatic,3.0L I6 24V GDI DOHC Turbo,5UXCR6C04M9H66446,2023-05-14 09:27:37.049122,Cars.com
2022 Subaru Ascent Touring 7-Passenger,"$40,993","29,242 mi.",Magnetite Gray Metallic,Java Brown,All-wheel Drive,Gasoline,Automatic CVT,2.4L H4 16V GDI DOHC Turbo,4S4WMARD8N3450202,2023-05-14 09:27:40.113152,Cars.com
2020 BMW X3 M40i,"$44,102","50,758 mi.",Black Sapphire Metallic,Black,All-wheel Drive,Gasoline,8-Speed Automatic,3.0L I6 24V GDI DOHC Turbo,5UXTY9C05L9B22344,2023-05-14 09:27:42.530225,Cars.com
2022 Volkswagen Atlas 2.0T SEL,"$39,927","15,241 mi.",Platinum Gray Metallic,Titan Black,All-wheel Drive,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,1V2BP2CA1NC520488,2023-05-14 09:27:44.607870,Cars.com
2022 Volkswagen Atlas Cross Sport 3.6L V6 SE w/Technology,"$36,995","11,952 mi.",Pure White,Titan Black,All-wheel Drive,Gasoline,8-Speed Automatic,3.6L V6 24V GDI DOHC,1V2KE2CA2NC226989,2023-05-14 09:27:47.055158,Cars.com
2023 Chevrolet Silverado 1500 RST,"$57,320",7 mi.,Red,Jet Black,Four-wheel Drive,Gasoline,Automatic,5.3L V8 16V GDI OHV,1GCUDEED9PZ144067,2023-05-14 09:27:50.938964,Cars.com
2023 Volkswagen Tiguan 2.0T SE,"$31,714",4 mi.,Atlantic Blue,Gray,Front-wheel Drive,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,3VV3B7AX1PM066013,2023-05-14 09:27:56.618535,Cars.com
2020 Ford F-150 XL,"$37,950","51,526 mi.",Iconic Silver Metallic,Medium Earth Gray,Four-wheel Drive,Gasoline,10-Speed Automatic,2.7L V6 24V PDI DOHC Twin Turbo,1FTEW1EPXLKF16598,2023-05-14 09:27:59.285270,Cars.com
2023 Nissan Rogue SL,"$36,850",0 mi.,Super Black,Light Gray,Front-wheel Drive,Gasoline,CVT with Xtronic,"VC-Turbo 1.5L I-3 gasoline direct injection, DOHC, CVTCS variabl",5N1BT3CA8PC823429,2023-05-14 09:28:01.285093,Cars.com
2023 Toyota Highlander XLE,"$46,233",–,Wind Chill Pearl,Beige,AWD,Gasoline,Automatic,2.4L I4 16V PDI DOHC Turbo,5TDKDRBH1PS036498,2023-05-14 09:28:04.729436,Cars.com
2023 Mazda CX-50 2.5 S Preferred Plus Package,"$34,290",5 mi.,Ingot Blue Metallic,Black,All-wheel Drive,Gasoline,6-Speed Automatic,2.5L I4 16V GDI DOHC,7MMVABCM8PN138766,2023-05-14 09:28:08.046135,Cars.com
2022 Ford F-150 XLT,"$81,860",70 mi.,Black Metallic,Black,Four-wheel Drive,Gasoline,10-Speed Automatic,3.5L V6 24V PDI DOHC Twin Turbo,1FTFW1E8XNFB06795,2023-05-14 09:28:10.331017,Cars.com
2022 Ford F-150 XLT,"$59,540",63 mi.,Iconic Silver Metallic,Medium Dark Slate,Four-wheel Drive,Hybrid,10-Speed Automatic,3.5L V6 24V PDI DOHC Twin Turbo Hybrid,1FTFW1ED2NFB85294,2023-05-14 09:28:13.403507,Cars.com
2023 Chevrolet Silverado 1500 Custom,"$41,070",1 mi.,Black,Jet Black,Four-wheel Drive,Gasoline,–,2.7L I4 16V GDI DOHC Turbo,1GCRDBEK8PZ256572,2023-05-14 09:28:15.270784,Cars.com
2023 GMC Yukon XL 4WD AT4,"$85,040",0 mi.,Onyx Black,Jet Black,Four-wheel Drive,Gasoline,Automatic,"EcoTec3 6.2L V-8 gasoline direct injection, variable valve contr",1GKS2HKL9PR382189,2023-05-14 09:28:17.747256,Cars.com
2022 RAM 2500 Tradesman Crew Cab 4x4 6'4' Box,"$66,100",6 mi.,Billet Silver Metallic Clearcoat,Black,Four-wheel Drive,Diesel,Automatic,"Cummins 6.7L I-6 diesel direct injection, VVT intercooled turbo,",3C6UR5CL6NG370017,2023-05-14 09:28:21.389096,Cars.com
2013 Volvo S60 T5,"$11,822","118,508 mi.",Black Stone,Soft Beige,Front-wheel Drive,Gasoline,6-Speed Automatic,2.5L I5 20V MPFI DOHC Turbo,YV1612FS1D1222231,2023-05-14 09:28:23.470381,Cars.com
2022 Volkswagen Atlas 3.6L SE w/Technology,"$41,765","7,378 mi.",Deep Black Pearl Effect,Titan Black,Front-wheel Drive,Gasoline,8-Speed Automatic,3.6L V6 24V GDI DOHC,1V2WR2CAXNC549905,2023-05-14 09:28:27.034236,Cars.com
2013 Cadillac CTS-V V,"$39,490","53,986 mi.",Black Diamond Tricoat,Ebony/Ebony,Rear-wheel Drive,Gasoline,Automatic,Gas V8 6.2L/376,1G6DV1EP3D0106823,2023-05-14 09:28:29.472013,Cars.com
2022 Chrysler Pacifica Hybrid Touring L,"$44,399",7 mi.,Bright White Clearcoat,Black,Front-wheel Drive,Hybrid,EFLITE SI EVT,3.6L V6 24V MPFI DOHC Hybrid,2C4RC1L72NR220718,2023-05-14 09:28:32.881151,Cars.com
2022 Chrysler Pacifica Limited,"$48,000","17,923 mi.",Bright White Clearcoat,Black,All-wheel Drive,Gasoline,9-Speed Automatic,3.6L V6 24V MPFI DOHC,2C4RC3GG9NR174777,2023-05-14 09:28:35.599349,Cars.com
2023 Ford F-150 XLT,"$61,022",5 mi.,Agate Black Metallic,Black,Four-wheel Drive,Gasoline,10-Speed Automatic,3.5L V6 24V PDI DOHC Twin Turbo,1FTFW1E80PFA51387,2023-05-14 09:28:38.571272,Cars.com
2020 Jeep Grand Cherokee Limited,"$39,532","33,402 mi.",Bright White Clearcoat,Black,Four-wheel Drive,Gasoline,8-Speed Automatic,3.6L V6 24V MPFI DOHC,1C4RJFBG4LC238177,2023-05-14 09:28:41.545123,Cars.com
2022 Ford Mustang Mach-E Select,"$40,995",160 mi.,Rapid Red Metallic Tinted Clearcoat,–,All-wheel Drive,Electric,1-Speed Automatic,Electric,3FMTK1SS9NMA25183,2023-05-14 09:28:44.728457,Cars.com
2023 Ford Maverick XLT,"$42,575",–,Cactus Green / Gray,Navy Pier,All-wheel Drive,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,3FTTW8F93PRA31804,2023-05-14 09:28:47.821998,Cars.com
2022 Tesla Model Y Long Range,"$49,995","4,549 mi.",Black,Black,All-wheel Drive,Electric,1-Speed Automatic,Electric,7SAYGDEE7NA013668,2023-05-14 09:28:49.536131,Cars.com
2023 Ford Bronco Sport Big Bend,"$33,375",–,Cactus,Ebony,Four-wheel Drive,Gasoline,8-Speed Automatic,1.5L I3 12V PDI DOHC Turbo,3FMCR9B69PRD53786,2023-05-14 09:28:55.217730,Cars.com
2022 RAM 3500 Tradesman,"$64,777",10 mi.,Billet Silver Metallic Clearcoat,Black,Four-wheel Drive,Diesel,6-Speed Automatic,6.7L I6 24V DDI OHV Turbo Diesel,3C63RRGL8NG414709,2023-05-14 09:28:57.518759,Cars.com
2019 Honda Pilot EX-L,"$29,800","53,611 mi.",Crystal Black Pearl,Black,All-wheel Drive,Gasoline,6-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H56KB011559,2023-05-14 09:29:01.122030,Cars.com
2018 Porsche Macan ,"$36,485","41,863 mi.",Night Blue Metallic,Black,All-wheel Drive,Gasoline,7-Speed Automatic with Auto-Shift,2.0L I4 16V GDI DOHC Turbo,WP1AA2A51JLB02252,2023-05-14 09:29:04.457500,Cars.com
2022 Chevrolet Equinox Premier,"$30,670","13,767 mi.",Mosaic Black Metallic,Jet Black,Front-wheel Drive,Gasoline,6-Speed Automatic,1.5L I4 16V GDI DOHC Turbo,2GNAXNEV2N6128425,2023-05-14 09:29:06.641579,Cars.com
2023 GMC Sierra 2500 SLE,"$57,958",3 mi.,Summit White,Jet Black,Four-wheel Drive,Gasoline,Automatic,Gas V8 6.6L/,1GD19ME71PF225215,2023-05-14 09:29:09.690661,Cars.com
2012 Ferrari California Base,"$104,995","46,204 mi.",–,–,Rear-wheel Drive,Gasoline,7-Speed Automatic with Auto-Shift,4.3L V8 32V GDI DOHC,ZFF65LJA5C0189044,2023-05-14 09:29:12.510371,Cars.com
2019 Audi Q7 55 Premium Plus,"$38,000","62,670 mi.",Night Black,Black,All-wheel Drive,Gasoline,8-Speed Automatic,3.0L V6 24V GDI DOHC Supercharged,WA1LAAF75KD043131,2023-05-14 09:29:15.613484,Cars.com
2020 Volvo S60 T5 Momentum,"$27,269","35,717 mi.",Crystal White Pearl Metallic,Charcoal,Front-wheel Drive,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,7JR102FK5LG044243,2023-05-14 09:29:18.864421,Cars.com
2024 BMW X5 M60I,"$105,745",5 mi.,Gray,Black,All-wheel Drive,Gasoline,8-Speed Automatic,4.4L V8 DOHC 32V,5UX33EU07R9S36826,2023-05-14 09:29:21.191741,Cars.com
2022 Jeep Grand Wagoneer Series III,"$88,995","9,738 mi.",Bright White Clearcoat,Global Black,Four-wheel Drive,Gasoline,8-Speed Automatic,6.4L V8 16V MPFI OHV,1C4SJVGJ3NS123692,2023-05-14 09:29:24.486920,Cars.com
2024 BMW X5 xDrive40i,"$77,960",11 mi.,Mineral White Metallic,Cognac,All-wheel Drive,Gasoline,8-Speed Automatic,3.0L I6 24V DOHC,5UX23EU03R9S33370,2023-05-14 09:29:28.081319,Cars.com
2022 Cadillac CT5-V Blackwing,"$104,990","11,195 mi.",Black Raven,Sky Cool Gray with Jet Black accents,Rear-wheel Drive,Gasoline,Automatic,Supercharged Gas V8 6.2L/,1G6DY5R66N0610042,2023-05-14 09:29:30.094062,Cars.com
2023 RAM 2500 Laramie,"$79,035",7 mi.,Bright White Clearcoat,Black,Four-wheel Drive,Gasoline,Automatic,6.4L V8 16V MPFI OHV,3C6UR5FJ3PG568809,2023-05-14 09:29:32.406782,Cars.com
2023 Nissan Titan XD Platinum Reserve,"$67,494",89 mi.,Cardinal Red Metallic,Beige,Four-wheel Drive,Gasoline,Automatic,5.6L V8 32V GDI DOHC,1N6AA1FB7PN100381,2023-05-14 09:29:34.569560,Cars.com
2014 INFINITI Q60 Base,"$24,499","57,376 mi.",Graphite Shadow,Graphite,Rear-wheel Drive,Gasoline,7-Speed Automatic,3.7L V6 24V MPFI DOHC,JN1CV6FE8EM901348,2023-05-14 09:29:37.758248,Cars.com
2023 Honda CR-V EX,"$33,360",–,Mountain Air Metallic,Black,Front-wheel Drive,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,7FARS3H40PE007699,2023-05-14 09:29:41.239404,Cars.com
2022 Hyundai Santa Fe XRT,"$31,700","9,382 mi.",Portofino Gray,Black,All-wheel Drive,Gasoline,8-Speed Automatic,2.5L I4 16V PDI DOHC,5NMS6DAJ7NH469499,2023-05-14 09:29:43.879896,Cars.com
2022 Ford Edge SE,"$33,035",–,Stone Blue Metallic,Ebony,All-wheel Drive,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,2FMPK4G92NBA87826,2023-05-14 09:29:46.830980,Cars.com
2023 Chevrolet Traverse Premier,"$51,145",57 mi.,Sterling Gray Metallic,Jet Black,All-wheel Drive,Gasoline,Automatic,3.6L V6 24V GDI DOHC,1GNEVKKW8PJ234399,2023-05-14 09:29:49.734796,Cars.com
2023 Volkswagen Atlas 3.6L SE w/Technology,"$43,583",–,Pure White,Titan Black,All-wheel Drive,Gasoline,8-Speed Automatic,3.6L V6 24V GDI DOHC,1V2HR2CA1PC535550,2023-05-14 09:29:58.115340,Cars.com
2023 Alfa Romeo Stelvio Sprint,"$49,047",10 mi.,Vulcano Black Metallic,Black,All-wheel Drive,Gasoline,8-Speed Automatic,2.0L I4 16V GDI SOHC Turbo,ZASPAKAN2P7D49851,2023-05-14 09:30:00.786737,Cars.com
2023 Chrysler Pacifica Hybrid Touring L,"$53,085",6 mi.,Bright White Clearcoat,Black,Front-wheel Drive,Hybrid,Automatic CVT,3.6L V6 24V MPFI DOHC Hybrid,2C4RC1L76PR518384,2023-05-14 09:30:02.741894,Cars.com
2020 Dodge Journey Crossroad,"$24,597","59,316 mi.",Silver,Black,Front-wheel Drive,Gasoline,4-Speed Automatic,2.4L I4 16V MPFI DOHC,3C4PDCGB8LT206492,2023-05-14 09:30:05.536696,Cars.com
2023 Mazda CX-50 2.5 Turbo,"$38,635",3 mi.,Jet Black Mica,Black,All-wheel Drive,Gasoline,6-Speed Automatic,2.5L I4 16V GDI DOHC Turbo,7MMVABXY2PN142180,2023-05-14 09:30:08.781122,Cars.com
2024 Mazda CX-90 PHEV Premium,"$55,320",3 mi.,Red,Black,AWD,Gasoline,Automatic,2.5L,JM3KKDHA0R1111928,2023-05-14 09:30:11.935979,Cars.com
2019 Kia Sedona LX,"$21,500","83,489 mi.",Metal,Gray,Front-wheel Drive,Gasoline,8-Speed Automatic,3.3L V6 24V GDI DOHC,KNDMB5C15K6553420,2023-05-14 09:30:14.781937,Cars.com
2023 GMC Acadia AWD AT4,"$46,246",5 mi.,Summit White,Jet Black,All-wheel Drive,Gasoline,Automatic,"3.6L V-6 gasoline direct injection, DOHC, VVT variable valve con",1GKKNLLS9PZ177634,2023-05-14 09:30:17.089817,Cars.com
2008 Ford E150 RAISED ROOF,"$13,900","118,535 mi.",Oxford White,Gray,Rear-wheel Drive,Gasoline,4-Speed Automatic,5.4L V8 16V MPFI SOHC,1FMNE11L58DB50689,2023-05-14 09:30:20.536834,Cars.com
2023 Porsche Cayenne S Coupe AWD,"$117,888","14,923 mi.",Carrara White Metallic,Black,All-wheel Drive,Gasoline,8-Speed Automatic with Tiptronic,2.9L V6 24V GDI DOHC Twin Turbo,WP1BB2AY2PDA30265,2023-05-14 09:30:22.808578,Cars.com
2023 Cadillac CT4 Luxury,"$39,935",0 mi.,Black Raven,Jet Black with Jet Black accents,Rear-wheel Drive,Gasoline,Automatic,Turbocharged I4 2.0L/,1G6DK5RK2P0144580,2023-05-14 09:30:26.250134,Cars.com
2022 Ford F-150 XLT,"$45,440",3 mi.,Agate Black Metallic,Black,Four-wheel Drive,Gasoline,Automatic,2.7L V6 24V PDI DOHC Twin Turbo,1FTEX1EP0NKF29957,2023-05-14 09:30:28.650312,Cars.com
2020 Cadillac CT5-V Base,"$49,990","11,866 mi.",Black Raven,Jet Black with Jet Black Accents,Rear-wheel Drive,Gasoline,Automatic,Turbocharged Gas V6 3.0L/,1G6DR5RW0L0123073,2023-05-14 09:30:31.706860,Cars.com
2020 Subaru Outback Limited,"$33,961","21,768 mi.",Crystal White Pearl,Black,All-wheel Drive,Gasoline,Automatic CVT,2.5L H4 16V GDI DOHC,4S4BTANC4L3184897,2023-05-14 09:30:35.072246,Cars.com
2021 Volkswagen Atlas 3.6 V6 SE w/ Technology,"$30,991","59,695 mi.",Pure White,Titan Black,All-wheel Drive,Gasoline,8-Speed Automatic,3.6L V6 24V GDI DOHC,1V2HR2CA2MC546942,2023-05-14 09:30:37.454341,Cars.com
2021 Dodge Durango GT,"$43,000","8,697 mi.",Granite Clearcoat Metallic,Black,All-wheel Drive,Gasoline,8-Speed Automatic,3.6L V6 24V MPFI DOHC,1C4RDJDG9MC751790,2023-05-14 09:30:40.772053,Cars.com
2020 Ford F-150 XL,"$34,272","51,740 mi.",Oxford White,Medium Earth Gray,Four-wheel Drive,Gasoline,10-Speed Automatic,2.7L V6 24V PDI DOHC Twin Turbo,1FTEX1EP8LKE72209,2023-05-14 09:30:42.917612,Cars.com
2019 Cadillac CT6 3.0 Twin Turbo Sport,"$45,201","44,083 mi.",Satin Steel Metallic,Black,All-wheel Drive,Gasoline,10-Speed Automatic,3.0L V6 24V GDI DOHC Twin Turbo,1G6KN5R6XKU144135,2023-05-14 09:30:45.366184,Cars.com
2022 Lincoln Corsair Reserve,"$48,055",2 mi.,Infinite Black Metallic,Ebony,Front-wheel Drive,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,5LMCJ2C94NUL30202,2023-05-14 09:30:47.981289,Cars.com
2021 Chevrolet Silverado 1500 LT,"$50,310","11,610 mi.",Cherry Red Tintcoat,Jet Black,Four-wheel Drive,Gasoline,Automatic,5.3L V8 16V GDI OHV,3GCUYDED7MG464529,2023-05-14 09:30:50.935571,Cars.com
2020 Hyundai Santa Fe SEL 2.4,"$25,995","40,237 mi.",Stormy Sea,Black,All-wheel Drive,Gasoline,8-Speed Automatic,2.4L I4 16V GDI DOHC,5NMS3CAD9LH235035,2023-05-14 09:30:58.658780,Cars.com
2023 Honda Accord Hybrid Sport-L,"$34,875",–,Still Night Pearl,Black,Front-wheel Drive,Hybrid,Automatic CVT,2.0L I4 16V GDI DOHC Hybrid,1HGCY2F74PA024734,2023-05-14 09:31:01.856580,Cars.com
2023 GMC Acadia SLT,"$42,256",3 mi.,White Frost Tricoat,Jet Black,Front-wheel Drive,Gasoline,Automatic,Turbocharged Gas I4 2.0L/,1GKKNML42PZ211209,2023-05-14 09:31:05.294449,Cars.com
2023 Mazda CX-50 2.5 S Premium Plus Package,"$39,030",3 mi.,Wind Chill Pearl,Black,All-wheel Drive,Gasoline,6-Speed Automatic,2.5L I4 16V GDI DOHC,7MMVABEM8PN137145,2023-05-14 09:31:07.187965,Cars.com
2023 Mercedes-Benz GLB 250 Base 4MATIC,"$49,000",4 mi.,–,Beige,All-wheel Drive,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,W1N4M4HB0PW303444,2023-05-14 09:31:08.848163,Cars.com
2009 Cadillac CTS Base,"$17,950","32,503 mi.",Crystal Red Tintcoat,Cashmere / Cocoa,Rear-wheel Drive,Gasoline,6-Speed Automatic,3.6L V6 24V GDI DOHC,1G6DV57V490111068,2023-05-14 09:31:11.825070,Cars.com
2023 BMW M8 Competition,"$151,645",5 mi.,Black Sapphire Metallic,Black,All-wheel Drive,Gasoline,8-Speed Automatic,4.4L V8 32V GDI DOHC Twin Turbo,WBSDZ0C06PCL83284,2023-05-14 09:31:14.445519,Cars.com
2020 Ford F-150 XLT,"$31,790","95,457 mi.",MAGNETIC,–,Four-wheel Drive,Gasoline,Automatic,"EcoBoost 2.7L V-6 port/direct injection, DOHC, Ti-VCT variable v",1FTEX1EP1LKE15625,2023-05-14 09:31:16.503225,Cars.com
2016 Subaru Legacy 2.5i,"$18,595","83,455 mi.",White,Ivory,All-wheel Drive,Gasoline,Automatic CVT,2.5L H4 16V MPFI DOHC,4S3BNBA61G3023451,2023-05-14 09:31:19.997672,Cars.com
2021 Jeep Wrangler Unlimited Sahara,"$48,800","20,662 mi.",Black Clearcoat,Black,Four-wheel Drive,Gasoline,Automatic,"2L I-4 gasoline direct injection, DOHC, intercooled turbo, engin",1C4HJXEN3MW576052,2023-05-14 09:31:21.990374,Cars.com
2022 Porsche 911 GT3,"$299,898","6,711 mi.",Jet Green Metallic,Black,Rear-wheel Drive,Gasoline,7-Speed Automatic with Auto-Shift,4.0L H6 24V GDI DOHC,WP0AC2A9XNS269171,2023-05-14 09:31:24.637171,Cars.com
2021 Cadillac Escalade ESV Sport,"$86,990","41,568 mi.",Dark Moon Blue Metallic,Brandy with Very Dark Atmosphere accents,Four-wheel Drive,Gasoline,Automatic,Gas V8 6.2L/376,1GYS4PKL1MR197818,2023-05-14 09:31:27.628578,Cars.com
2022 Ford F-150 XLT,"$55,985",3 mi.,Oxford White,Black,Four-wheel Drive,Gasoline,Automatic,3.5L V6 24V PDI DOHC Twin Turbo,1FTFW1E85NFC19215,2023-05-14 09:31:31.314016,Cars.com
2012 Hyundai Accent GLS,"$8,899","84,719 mi.",Marathon Blue,Gray,Front-wheel Drive,Gasoline,6-Speed Manual,1.6L I4 16V GDI DOHC,KMHCT4AE9CU042665,2023-05-14 09:31:33.836549,Cars.com
2021 Chevrolet Trailblazer ACTIV,"$30,713","13,095 mi.",Zeus Bronze Metallic,Black,All-wheel Drive,Gasoline,9-Speed Automatic,1.3L I3 12V GDI DOHC Turbo,KL79MSSL9MB004912,2023-05-14 09:31:37.402634,Cars.com
2019 Porsche Cayenne E-Hybrid Base,"$62,000","36,522 mi.",Moonlight Blue Metallic,Black,All-wheel Drive,Hybrid,8-Speed Automatic,3.0L V6 24V GDI DOHC Turbo Hybrid,WP1AE2AY6KDA51289,2023-05-14 09:31:39.917035,Cars.com
2020 Chevrolet Blazer 2LT,"$28,000","16,723 mi.",Silver Ice Metallic,Jet Black,Front-wheel Drive,Gasoline,9-Speed Automatic,3.6L V6 24V GDI DOHC,3GNKBCRS2LS554363,2023-05-14 09:31:43.272380,Cars.com
